,participant,valence_diff,arousal_diff,mood_valence,mood_arousal,age,race,gender,key
24044,73,-0.5980066445182723,-0.4418604651162794,1.0,1.0,66,Caucasian (or White),Male,0
24045,163,-0.6877076411960132,-0.0166112956810629,0.0,-1.0,47,Mixed race or ethnicity,Female,1
24046,80,-0.9767441860465116,-1.1960132890365451,-1.0,1.0,40,African American (or Black),Male,0
24047,177,-1.3255813953488371,0.8438538205980066,-2.0,1.0,60,Caucasian (or White),Male,0
24048,51,2.461794019933554,-0.0299003322259134,0.0,0.0,23,African American (or Black),Female,0
24049,10,-0.9269102990033224,0.0830564784053153,1.0,-1.0,24,Caucasian (or White),Female,1
24050,173,1.1993355481727574,0.5282392026578075,0.0,-2.0,67,Caucasian (or White),Male,1
24051,144,-0.6245847176079735,1.4817275747508307,-1.0,2.0,58,Caucasian (or White),Female,1
24052,178,0.1262458471760799,1.0232558139534884,-1.0,-1.0,24,Caucasian (or White),Male,1
24053,134,-1.9601328903654485,0.4883720930232558,0.0,0.0,28,Caucasian (or White),Male,1
24054,78,-0.0697674418604652,-0.9202657807308968,-2.0,-2.0,24,Caucasian (or White),Female,1
24055,176,1.0232558139534884,-0.7375415282392028,0.0,0.0,40,Caucasian (or White),Male,0
24056,263,0.8870431893687707,-0.5548172757475083,2.0,1.0,69,Caucasian (or White),Female,0
24057,37,-0.1063122923588042,0.2591362126245844,-1.0,-1.0,39,Caucasian (or White),Female,0
24058,166,-0.0963455149501664,-0.4817275747508307,0.0,0.0,66,Caucasian (or White),Female,0
24059,89,-1.1528239202657806,1.0066445182724255,1.0,1.0,40,Caucasian (or White),Female,1
24060,238,0.0232558139534884,0.4916943521594681,-1.0,-1.0,37,Hispanic American (or Latino),Female,0
24061,267,0.1362126245847177,-0.212624584717608,-1.0,-1.0,29,Asian American (or Pacific Islander),Female,1
24062,29,0.9534883720930232,-1.6611295681063123,-1.0,-1.0,23,Caucasian (or White),Gender queer/Gender nonconforming,1
24063,25,0.7475083056478404,-0.2425249169435219,-1.0,-1.0,28,African American (or Black),Female,0
24064,22,0.9401993355481726,-1.511627906976744,1.0,1.0,25,African American (or Black),Male,0
24065,142,-1.448504983388704,1.0033222591362128,2.0,1.0,20,Hispanic American (or Latino),Female,0
24066,143,0.6279069767441858,0.3388704318936879,0.0,-1.0,60,Caucasian (or White),Male,1
24067,66,-0.8172757475083055,0.3588039867109636,0.0,0.0,64,Caucasian (or White),Female,0
24068,221,-0.3853820598006643,-0.2990033222591362,-1.0,0.0,31,Caucasian (or White),Male,1
24069,243,-1.6544850498338868,0.2657807308970099,2.0,2.0,63,Caucasian (or White),Female,0
24070,199,0.5647840531561461,-0.7375415282392028,1.0,1.0,55,Caucasian (or White),Male,0
24071,300,-0.1727574750830567,-0.1627906976744189,0.0,0.0,72,Caucasian (or White),Male,0
24072,214,1.1827242524916943,0.3289036544850501,-2.0,0.0,65,Caucasian (or White),Male,1
24073,250,-0.8073089700996678,1.3056478405315612,-2.0,1.0,24,African American (or Black),Male,0
24074,223,0.2093023255813952,-0.1827242524916945,0.0,1.0,40,Caucasian (or White),Male,1
24075,50,-1.1627906976744184,0.9435215946843852,-1.0,0.0,45,Caucasian (or White),Male,1
24076,256,0.913621262458472,-0.8837209302325584,1.0,1.0,59,Hispanic American (or Latino),Female,1
24077,218,-0.5182724252491695,-0.0465116279069768,1.0,1.0,41,Caucasian (or White),Male,1
24078,156,-0.823920265780731,1.2159468438538208,2.0,1.0,69,Caucasian (or White),Female,1
24079,54,-0.1229235880398671,0.2325581395348837,0.0,-1.0,26,African American (or Black),Female,0
24080,52,-0.4086378737541527,-0.036544850498339,-1.0,0.0,23,Caucasian (or White),Female,0
24081,204,0.0166112956810631,-0.3189368770764118,-2.0,1.0,46,Caucasian (or White),Male,0
24082,267,0.9269102990033222,0.1362126245847177,-1.0,0.0,29,Asian American (or Pacific Islander),Female,1
24083,231,1.960132890365448,0.5813953488372094,0.0,-1.0,25,Caucasian (or White),Male,0
24084,153,0.7109634551495017,-1.1893687707641196,0.0,0.0,60,Caucasian (or White),Male,0
24085,294,0.823920265780731,-0.4385382059800662,-1.0,-2.0,28,Asian American (or Pacific Islander),Male,0
24086,285,1.3189368770764118,-0.7508305647840534,1.0,2.0,39,Caucasian (or White),Female,1
24087,178,-1.6345514950166111,-0.5481727574750832,0.0,-1.0,24,Caucasian (or White),Male,1
24088,95,-0.9534883720930232,1.6611295681063123,2.0,2.0,55,Caucasian (or White),Female,1
24089,156,0.7009966777408638,-0.8504983388704317,2.0,1.0,69,Caucasian (or White),Female,0
24090,109,0.7308970099667773,-1.2491694352159466,1.0,0.0,49,Caucasian (or White),Male,0
24091,90,0.7009966777408638,-0.8504983388704317,0.0,-1.0,28,Caucasian (or White),Male,0
24092,60,0.830564784053156,-0.5647840531561461,-1.0,0.0,27,Caucasian (or White),Female,1
24093,173,0.9734219269102988,-0.2624584717607972,-1.0,-1.0,67,Caucasian (or White),Male,1
24094,47,-1.4817275747508305,1.016611295681063,-1.0,0.0,54,Caucasian (or White),Female,1
24095,124,1.604651162790698,1.0498338870431896,0.0,1.0,36,Caucasian (or White),Male,0
24096,138,0.4418604651162789,-0.823920265780731,-2.0,0.0,65,Caucasian (or White),Female,0
24097,102,-1.521594684385382,0.5049833887043191,2.0,2.0,36,Caucasian (or White),Male,1
24098,267,0.2392026578073092,-0.4019933554817276,-1.0,-1.0,29,Asian American (or Pacific Islander),Female,0
24099,250,0.1561461794019933,-0.6445182724252492,-2.0,1.0,24,African American (or Black),Male,0
24100,210,-0.4617940199335548,0.8770764119601329,1.0,1.0,19,Hispanic American (or Latino),Male,1
24101,82,-0.7375415282392028,0.1893687707641196,0.0,-1.0,57,Asian American (or Pacific Islander),Male,1
24102,27,1.1627906976744184,-0.1063122923588042,0.0,0.0,27,Caucasian (or White),Male,0
24103,58,-0.2757475083056477,-0.857142857142857,1.0,1.0,24,Caucasian (or White),Female,0
24104,249,1.5880398671096343,-0.6777408637873754,0.0,0.0,52,African American (or Black),Male,0
24105,109,-1.0730897009966776,0.4950166112956808,1.0,1.0,49,Caucasian (or White),Male,1
24106,218,-1.2491694352159466,0.4119601328903655,1.0,1.0,41,Caucasian (or White),Male,1
24107,225,1.0598006644518274,-1.2259136212624586,0.0,-1.0,60,Caucasian (or White),Male,0
24108,251,1.182724252491694,-0.4451827242524917,0.0,0.0,56,Caucasian (or White),Female,0
24109,116,-0.1694352159468435,0.9169435215946846,2.0,0.0,46,Caucasian (or White),Female,1
24110,1,1.2491694352159466,-0.4119601328903655,0.0,0.0,51,African American (or Black),Female,0
24111,80,0.9900332225913622,-1.2857142857142856,-1.0,1.0,40,African American (or Black),Male,1
24112,41,0.8604651162790695,0.4186046511627905,0.0,1.0,43,Caucasian (or White),Male,1
24113,73,-1.016611295681063,1.4119601328903657,0.0,0.0,66,Caucasian (or White),Male,1
24114,87,-1.2159468438538203,1.1362126245847175,0.0,0.0,30,Caucasian (or White),Female,1
24115,132,-1.1229235880398667,0.2790697674418605,0.0,-1.0,31,Prefer not to answer,Male,1
24116,7,0.787375415282392,0.6079734219269106,-1.0,2.0,63,Caucasian (or White),Female,1
24117,222,-0.6445182724252492,0.5813953488372094,1.0,0.0,63,Caucasian (or White),Male,1
24118,215,-1.0465116279069764,-0.1993355481727574,-1.0,-1.0,42,African American (or Black),Female,0
24119,157,0.5315614617940199,0.8139534883720927,-1.0,-1.0,68,Caucasian (or White),Female,1
24120,73,0.3853820598006643,-0.4983388704318936,0.0,0.0,66,Caucasian (or White),Male,1
24121,214,0.9534883720930232,-1.6611295681063123,-1.0,0.0,65,Caucasian (or White),Male,0
24122,150,1.6644518272425248,-0.5747508305647839,1.0,1.0,63,Caucasian (or White),Female,1
24123,265,-1.611295681063123,0.6677740863787376,0.0,0.0,22,Caucasian (or White),Gender queer/Gender nonconforming,1
24124,181,1.9667774086378735,-0.7408637873754151,-2.0,-1.0,28,Caucasian (or White),Male,0
24125,277,-1.1993355481727574,-0.9202657807308974,-1.0,0.0,36,African American (or Black),Male,0
24126,19,1.4252491694352156,-0.8039867109634553,2.0,1.0,23,Caucasian (or White),Female,0
24127,179,1.0598006644518274,-1.2259136212624586,-2.0,-2.0,40,African American (or Black),Female,1
24128,235,0.6611295681063121,-1.345514950166113,1.0,1.0,66,Caucasian (or White),Male,0
24129,269,0.8637873754152823,-0.6245847176079735,-2.0,0.0,35,Caucasian (or White),Female,1
24130,222,-0.0299003322259134,0.4318936877076411,1.0,-1.0,63,Caucasian (or White),Male,0
24131,128,-0.830564784053156,0.5647840531561461,2.0,0.0,32,Caucasian (or White),Female,0
24132,16,0.4584717607973418,-0.9933554817275748,-2.0,2.0,32,African American (or Black),Male,0
24133,60,0.043189368770764,-0.6146179401993357,0.0,0.0,27,Caucasian (or White),Female,0
24134,232,-0.9534883720930232,1.5681063122923589,-1.0,-1.0,68,Caucasian (or White),Male,1
24135,167,-1.900332225913621,0.3023255813953489,-1.0,0.0,23,Caucasian (or White),Male,0
24136,262,-1.0265780730897012,0.1926910299003319,1.0,1.0,19,Caucasian (or White),Male,0
24137,170,-0.1926910299003323,0.1727574750830567,0.0,0.0,48,Caucasian (or White),Male,1
24138,139,-0.558139534883721,1.7475083056478409,-2.0,0.0,71,Caucasian (or White),Male,0
24139,175,-2.1395348837209305,0.7043189368770766,0.0,-2.0,24,Caucasian (or White),Male,1
24140,207,1.0564784053156149,0.4119601328903655,0.0,1.0,66,Caucasian (or White),Male,1
24141,13,-1.8272425249169435,1.0498338870431896,1.0,0.0,33,Caucasian (or White),Female,0
24142,203,1.4186046511627906,-0.4152823920265782,-2.0,0.0,57,Caucasian (or White),Male,0
24143,33,-1.352159468438538,0.5880398671096345,1.0,1.0,30,Caucasian (or White),Male,1
24144,232,0.8538205980066444,-0.4983388704318936,-1.0,-2.0,68,Caucasian (or White),Male,1
24145,128,1.558139534883721,0.6212624584717608,1.0,0.0,32,Caucasian (or White),Female,1
24146,252,1.2724252491694354,0.382059800664452,-2.0,0.0,59,Hispanic American (or Latino),Female,0
24147,226,0.7308970099667773,-1.2491694352159466,-1.0,-1.0,37,Caucasian (or White),Female,0
24148,153,0.3056478405315612,-1.5913621262458473,0.0,0.0,60,Caucasian (or White),Male,0
24149,271,-0.1727574750830567,0.7840531561461797,0.0,-1.0,42,Asian American (or Pacific Islander),Female,0
24150,223,-2.368770764119601,1.0830564784053158,0.0,0.0,40,Caucasian (or White),Male,0
24151,73,0.0697674418604652,0.0598006644518269,1.0,1.0,66,Caucasian (or White),Male,0
24152,159,-0.3853820598006643,-0.212624584717608,-2.0,-2.0,48,Caucasian (or White),Male,1
24153,213,0.5647840531561461,-1.6611295681063123,1.0,1.0,26,Caucasian (or White),Male,0
24154,226,-1.2990033222591362,-0.0764119601328907,0.0,-2.0,37,Caucasian (or White),Female,1
24155,212,1.5149501661129563,-0.5813953488372094,-2.0,-2.0,55,Asian American (or Pacific Islander),Male,0
24156,92,0.1528239202657806,0.558139534883721,-2.0,0.0,64,Caucasian (or White),Female,1
24157,92,-0.9368770764119604,0.7109634551495017,-2.0,2.0,64,Caucasian (or White),Female,1
24158,209,-0.8770764119601329,0.8571428571428572,1.0,1.0,25,African American (or Black),Male,1
24159,229,-0.7408637873754154,-0.1362126245847177,0.0,0.0,27,African American (or Black),Male,0
24160,112,-0.0531561461794019,0.3289036544850501,-1.0,-1.0,41,Asian American (or Pacific Islander),Male,0
24161,204,0.6212624584717608,0.9335548172757476,-2.0,0.0,46,Caucasian (or White),Male,1
24162,100,-0.4617940199335548,0.8770764119601329,-1.0,0.0,21,Caucasian (or White),Male,0
24163,233,-0.4551495016611295,-0.830564784053156,-1.0,-1.0,65,Caucasian (or White),Male,0
24164,147,0.9700996677740864,0.0764119601328903,-2.0,-2.0,36,African American (or Black),Female,1
24165,244,-0.0531561461794019,0.8305647840531565,1.0,-2.0,18,Caucasian (or White),Male,1
24166,264,-0.3654485049833886,1.4451827242524915,0.0,-1.0,40,Caucasian (or White),Female,0
24167,17,1.9368770764119605,-0.0099667774086378,2.0,2.0,31,Prefer not to answer,Female,1
24168,173,-0.3720930232558141,0.0465116279069768,-1.0,-1.0,67,Caucasian (or White),Male,1
24169,12,-1.67109634551495,1.7940199335548177,-1.0,1.0,20,African American (or Black),Female,1
24170,149,1.6810631229235875,-1.0232558139534884,2.0,2.0,49,African American (or Black),Male,1
24171,201,1.1960132890365447,-0.0830564784053153,0.0,-1.0,45,Prefer not to answer,Would prefer not to answer,1
24172,265,-0.9235880398671096,-1.4318936877076411,0.0,-1.0,22,Caucasian (or White),Gender queer/Gender nonconforming,0
24173,71,-0.5913621262458473,-0.4186046511627905,-2.0,1.0,31,Caucasian (or White),Male,0
24174,47,-0.006644518272425,-0.0863787375415281,0.0,0.0,54,Caucasian (or White),Female,1
24175,239,-0.830564784053156,-0.2026578073089702,2.0,1.0,58,Caucasian (or White),Male,0
24176,142,-1.169435215946844,0.2624584717607976,1.0,1.0,20,Hispanic American (or Latino),Female,0
24177,127,-1.7707641196013288,1.7142857142857144,0.0,0.0,65,Caucasian (or White),Female,0
24178,124,0.1661129568106312,-0.6578073089700998,0.0,1.0,36,Caucasian (or White),Male,1
24179,254,-1.2026578073089698,0.1328903654485049,0.0,0.0,31,Caucasian (or White),Male,0
24180,152,-1.1461794019933556,-0.1229235880398671,2.0,1.0,58,Caucasian (or White),Female,0
24181,160,0.8803986710963456,-0.3820598006644515,0.0,0.0,56,Caucasian (or White),Male,1
24182,284,0.3289036544850496,0.9700996677740864,0.0,0.0,49,Caucasian (or White),Male,0
24183,290,-0.3056478405315612,1.5913621262458473,-1.0,0.0,31,Mixed race or ethnicity,Male,1
24184,196,-1.2159468438538208,0.9734219269102988,-1.0,-1.0,27,Caucasian (or White),Female,0
24185,84,-1.4485049833887045,0.0099667774086378,0.0,-1.0,31,Mixed race or ethnicity,Female,0
24186,194,-0.5382059800664454,-0.681063122923588,0.0,0.0,42,Caucasian (or White),Male,1
24187,33,-0.1129568106312293,-0.4684385382059801,0.0,1.0,30,Caucasian (or White),Male,0
24188,105,0.2159468438538208,0.823920265780731,1.0,0.0,23,Caucasian (or White),Male,1
24189,230,-1.9833887043189369,0.3122923588039867,-2.0,1.0,46,Caucasian (or White),Female,0
24190,171,-0.7574750830564785,-1.4053156146179404,2.0,1.0,62,Caucasian (or White),Male,0
24191,187,-0.1926910299003319,-0.0830564784053158,1.0,1.0,45,Caucasian (or White),Male,0
24192,261,0.1627906976744184,-0.9966777408637876,1.0,1.0,40,Caucasian (or White),Female,0
24193,209,-0.1727574750830565,0.1794019933554818,1.0,1.0,25,African American (or Black),Male,1
24194,136,0.7308970099667773,0.2923588039867106,0.0,0.0,57,African American (or Black),Female,1
24195,18,-0.8970099667774085,0.903654485049834,0.0,0.0,44,Caucasian (or White),Female,1
24196,217,-0.2392026578073092,0.4019933554817276,0.0,-1.0,61,Caucasian (or White),Male,0
24197,70,0.9368770764119604,-0.3122923588039867,-2.0,1.0,34,Caucasian (or White),Male,0
24198,84,0.5481727574750832,-0.3189368770764123,-1.0,-2.0,31,Mixed race or ethnicity,Female,1
24199,97,-0.1993355481727574,-0.2757475083056477,-2.0,0.0,26,Caucasian (or White),Male,1
24200,133,2.1129568106312293,0.7973421926910302,-1.0,0.0,73,Caucasian (or White),Male,1
24201,13,-2.461794019933554,0.0299003322259134,0.0,0.0,33,Caucasian (or White),Female,1
24202,236,-0.3621262458471759,0.1926910299003319,-2.0,2.0,68,Hispanic,Female,1
24203,261,0.2857142857142856,-0.8970099667774085,0.0,0.0,40,Caucasian (or White),Female,0
24204,264,-0.9667774086378738,0.9534883720930236,0.0,-2.0,40,Caucasian (or White),Female,0
24205,106,-0.823920265780731,1.2159468438538208,0.0,-1.0,77,Caucasian (or White),Male,0
24206,242,1.162790697674419,0.152823920265781,-2.0,-2.0,22,African American (or Black),Transgender,1
24207,214,-1.704318936877076,0.5647840531561461,0.0,-2.0,65,Caucasian (or White),Male,1
24208,145,0.654485049833887,-1.5847176079734222,1.0,1.0,27,Caucasian (or White),Male,0
24209,20,-1.9069767441860463,0.2059800664451829,-2.0,2.0,30,Caucasian (or White),Female,1
24210,291,1.4916943521594683,-1.4916943521594686,1.0,1.0,49,Hispanic,Female,0
24211,34,-1.6544850498338868,0.2657807308970099,-1.0,1.0,48,Mixed race or ethnicity,Female,0
24212,161,-1.558139534883721,-0.6212624584717608,1.0,0.0,36,African American (or Black),Male,0
24213,240,0.823920265780731,-0.4385382059800662,-1.0,2.0,54,Caucasian (or White),Male,1
24214,141,1.9601328903654485,-0.4883720930232558,-2.0,1.0,60,Caucasian (or White),Female,0
24215,109,-0.9435215946843852,0.0564784053156146,1.0,1.0,49,Caucasian (or White),Male,0
24216,237,-1.79734219269103,0.558139534883721,2.0,2.0,61,Caucasian (or White),Male,1
24217,236,2.1262458471760795,-0.3654485049833886,-1.0,2.0,68,Hispanic,Female,1
24218,76,-1.3289036544850497,0.3754152823920265,-2.0,1.0,51,Caucasian (or White),Female,0
24219,206,-0.5083056478405314,0.8073089700996676,0.0,0.0,51,Caucasian (or White),Male,1
24220,237,0.8571428571428572,-1.0830564784053158,2.0,1.0,61,Caucasian (or White),Male,1
24221,225,1.2524916943521591,-1.1428571428571428,0.0,-1.0,60,Caucasian (or White),Male,0
24222,138,-0.750830564784053,0.0066445182724255,-2.0,0.0,65,Caucasian (or White),Female,0
24223,289,0.8837209302325579,-0.8936877076411962,1.0,1.0,47,African American (or Black),Female,1
24224,138,-0.6445182724252492,-0.7441860465116279,-1.0,0.0,65,Caucasian (or White),Female,0
24225,103,-0.2026578073089702,-0.2458471760797342,-1.0,-1.0,30,Caucasian (or White),Male,0
24226,264,1.8239202657807307,-1.2358803986710964,0.0,-1.0,40,Caucasian (or White),Female,1
24227,28,-0.0299003322259134,-0.7541528239202657,0.0,0.0,44,Caucasian (or White),Female,0
24228,239,-1.6677740863787376,-0.1395348837209304,1.0,1.0,58,Caucasian (or White),Male,0
24229,243,-0.4750830564784052,-0.2059800664451825,2.0,2.0,63,Caucasian (or White),Female,0
24230,30,-0.6976744186046513,0.1694352159468439,-2.0,1.0,36,Caucasian (or White),Male,1
24231,39,0.691029900332226,-0.425249169435216,-2.0,0.0,57,African American (or Black),Female,1
24232,21,0.7009966777408638,-0.8504983388704317,-1.0,-1.0,45,Caucasian (or White),Female,0
24233,296,-0.2093023255813957,-0.9501661129568107,0.0,-2.0,27,African American (or Black),Male,0
24234,172,0.102990033222591,0.2558139534883721,1.0,0.0,49,Asian American (or Pacific Islander),Female,0
24235,147,0.3654485049833886,0.4817275747508307,-2.0,-2.0,36,African American (or Black),Female,0
24236,188,1.6877076411960132,-1.46843853820598,2.0,2.0,53,Caucasian (or White),Male,0
24237,163,0.0863787375415281,-0.9867109634551494,0.0,-1.0,47,Mixed race or ethnicity,Female,0
24238,242,1.4451827242524915,-0.1627906976744184,-2.0,0.0,22,African American (or Black),Transgender,0
24239,20,-1.2325581395348837,1.4551495016611296,-2.0,2.0,30,Caucasian (or White),Female,1
24240,100,-1.3189368770764118,0.315614617940199,-1.0,0.0,21,Caucasian (or White),Male,1
24241,231,-0.8172757475083057,0.1461794019933555,0.0,-1.0,25,Caucasian (or White),Male,1
24242,117,-0.6345514950166113,-0.9734219269102992,1.0,1.0,41,Asian American (or Pacific Islander),Female,0
24243,135,-0.0631229235880397,-1.1893687707641196,0.0,0.0,54,Caucasian (or White),Male,0
24244,296,0.2757475083056477,-0.5282392026578075,2.0,-2.0,27,African American (or Black),Male,0
24245,183,-0.212624584717608,-0.5315614617940203,2.0,2.0,62,Caucasian (or White),Male,0
24246,265,0.5116279069767442,-0.2724252491694354,0.0,0.0,22,Caucasian (or White),Gender queer/Gender nonconforming,1
24247,268,0.787375415282392,-0.2558139534883721,1.0,0.0,54,Caucasian (or White),Female,1
24248,165,-1.5614617940199331,0.8803986710963456,0.0,-1.0,34,Asian American (or Pacific Islander),Male,1
